"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"k__Fungi;p__Chytridiomycota;unidentified;unidentified;unidentified;unidentified;unidentified",44,101,301,120,122,134,135,10,62,0,29,3,15,7,0,16,2,7,2,0,0,0,2,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Clavulina;s__rugosa",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,110
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Pseudoophiobolus;s__pseudoitalicus",0,3,0,14,0,13,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Cutaneotrichosporon;s__moniliiforme",0,0,0,3,15,114,0,0,0,0,0,0,4,18,6,11,17,19,0,0,10,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;unidentified;unidentified",0,0,0,7,0,114,33,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;unidentified",0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,41,125,64,0,0,0,43
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;unidentified",11,0,95,0,36,23,0,0,0,8,0,0,0,0,0,0,0,0,0,21,0,8,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__marginatum",0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__parodorata",0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;unidentified",0,0,0,0,0,0,4,0,0,0,0,0,4,33,33,5,20,45,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__saponaceum",0,0,3,0,0,0,0,0,0,0,0,0,0,34,130,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon;s__ericaeum",0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,90,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon;s__pratense",0,17,10,24,7,53,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Gymnostellatospora;s__japonica",0,0,0,0,9,0,0,0,0,14,43,0,0,0,14,29,0,0,0,18,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Efibulobasidium;unidentified",0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;unidentified;unidentified;unidentified",3,25,38,41,2,17,9,5,6,18,36,2,21,50,45,3,32,36,136,5,28,0,7,10
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Galerella;unidentified",23,0,102,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;unidentified",16,31,17,24,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Terfezia;s__pini",0,0,0,0,0,0,0,28,8,0,0,3,0,89,0,0,0,5,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;unidentified;unidentified",0,0,0,100,54,0,0,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__puellaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,223
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Mollisiaceae;g__Phialocephala;unidentified",25,35,11,5,33,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__macrospinosa",0,32,4,74,0,7,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Leucoscypha;unidentified",17,46,0,19,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"k__Fungi;p__Monoblepharomycota;c__Hyaloraphidiomycetes;o__Hyaloraphidiales;unidentified;unidentified;unidentified",0,0,84,29,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__fluviae",16,0,36,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,16
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__maculatus",0,0,0,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta;s__inflorescentiae",0,7,2,68,18,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Phacidiales;f__Phacidiaceae;g__Gremmenia;s__infestans",0,0,0,9,6,46,0,0,15,42,45,0,0,0,0,7,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__forquignonii",0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Pleuroascaceae;unidentified;unidentified",0,0,0,0,7,81,0,0,0,0,5,0,0,5,6,21,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__similis",0,16,11,46,8,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Cirrenalia;unidentified",0,0,29,35,109,5,26,0,0,18,8,0,12,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Phlogicylindriaceae;g__Phlogicylindrium;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,3,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;unidentified",0,0,0,6,39,0,16,0,2,49,11,14,0,0,0,0,0,0,8,0,13,0,7,80
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__leptospora",0,0,0,0,111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,118,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;unidentified",11,13,47,11,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hymenogaster;s__arenarius",0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;unidentified",14,4,0,0,52,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__aseptatum",0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__groenlandica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__poae",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiobolomycota;unidentified;unidentified;unidentified;unidentified;unidentified",30,22,80,13,25,20,0,0,0,0,0,3,0,0,0,5,3,0,0,3,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__rossicum",0,0,77,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Amphosoma;s__persooniae",0,0,24,0,0,0,25,0,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__hyalina",0,0,0,0,45,30,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;unidentified",0,0,0,3,0,0,20,0,0,38,77,0,109,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__bryophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,109,8,0,24,0,19,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__virens",0,24,0,0,0,29,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sareomycetes;o__Sareales;unidentified;unidentified;unidentified",0,20,0,57,0,16,4,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;unidentified;unidentified",0,0,0,0,22,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__oligospora",0,35,28,8,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__album",0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,35,25,0,0,3,5,5,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Pezoloma;s__ericae",0,11,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,0,37,9
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;unidentified;unidentified",0,0,0,0,0,2,0,0,0,0,0,0,4,96,8,0,0,0,5,0,0,0,0,2
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Catenulomyces;s__convolutus",0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;unidentified;unidentified",16,4,0,22,77,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__cabanerensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,48,35,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Jahnulales;f__Aliquandostipitaceae;g__Jahnula;unidentified",0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Luteoamylascus;unidentified",0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,36,22,0,16,19
"k__Fungi;p__Olpidiomycota;c__GS18;unidentified;unidentified;unidentified;unidentified",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,137,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neophaeosphaeriaceae;unidentified;unidentified",0,17,0,112,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__rufula",0,0,0,0,0,0,0,66,22,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;unidentified;unidentified",3,0,0,0,0,0,20,6,65,7,22,0,0,0,0,0,5,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;unidentified;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,111,16,5
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Terfezia;s__leptoderma",69,33,0,4,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Microsphaeropsidaceae;g__Microsphaeropsis;unidentified",0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Pezicula;unidentified",0,0,0,0,5,0,0,0,22,0,3,0,0,0,4,0,0,0,10,13,14,7,15,7
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__viridifucatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,53,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__decipiens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__pallidobrunnea",0,0,0,0,0,0,0,0,0,82,0,6,0,0,8,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__nolaneiformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum;s__pygmaeum",0,0,0,0,0,85,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium;unidentified",0,0,0,0,0,19,64,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inosperma;s__dodonae",0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Arthrocladium;unidentified",0,9,36,6,0,0,0,5,3,4,3,79,12,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__pleiospora",0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Xanthothecium;s__peruvianum",0,5,0,16,78,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__hinnuleus",0,0,0,21,31,19,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,26,0,94
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__schulzeri",0,0,0,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__lilacinogrisea",0,0,0,0,0,0,0,0,0,0,0,0,3,43,8,0,0,20,0,19,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,35
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Gloniaceae;g__Pseudocenococcum;s__floridanum",3,66,0,10,34,0,0,13,0,6,16,0,0,0,0,0,0,0,0,0,0,0,3,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,33
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pachyphlodes;s__thysellii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,89
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__lapidicola",0,0,0,0,0,0,56,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiotremataceae;g__Lophiotrema;unidentified",0,16,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__opportunistica",0,0,0,0,0,0,75,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__isabellina",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,35,0,44,0,0,0,0
"k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;unidentified;unidentified;unidentified",0,43,29,7,40,2,0,6,0,7,0,0,0,0,0,38,0,0,0,0,36,5,18,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;unidentified",0,4,0,25,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Rhodocollybia;s__f._asema",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,82,0,0,0,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__simplex",0,0,45,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,3,11,0,0,5
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;unidentified;unidentified",0,0,0,52,5,0,123,0,8,10,0,56,34,0,0,0,5,0,0,0,0,0,0,5
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Pseudohamigera;s__striata",0,0,0,0,0,0,25,25,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;unidentified;unidentified",0,0,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__cistophilum",0,0,0,0,0,0,0,84,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;unidentified;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,0,26,24,17
"k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;unidentified;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,15,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__compressus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Acanthobasidium;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;unidentified;unidentified",17,0,59,2,33,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__lobauensis",0,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Kirschsteiniotheliaceae;g__Taeniolella;unidentified",0,0,0,0,0,0,3,0,17,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Arcopilus;s__tangerinicapillus",8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Lasionectriopsis;s__spinosa",0,9,4,13,11,5,0,0,0,7,4,0,0,0,0,8,23,0,3,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;unidentified;unidentified;unidentified",0,0,80,0,0,7,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,2
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Luellia;s__recondita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Fusidium;unidentified",4,25,2,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;unidentified;unidentified;unidentified;unidentified",0,0,0,0,66,6,0,0,0,7,0,0,0,0,0,0,5,20,2,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Hydnobolites;s__cerebriformis",0,0,0,0,0,0,8,0,71,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;unidentified",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,8,10,9,21
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;unidentified;unidentified;unidentified",0,0,4,0,90,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__laccatum",0,11,17,0,92,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Trimmatostroma;unidentified",0,14,0,0,45,40,0,0,0,13,6,0,0,0,23,0,0,0,0,0,0,11,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Phialea;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,8,0,9,0,0,4,8,13,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tarzettaceae;g__Tarzetta;s__melitensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Iodosphaeriaceae;g__Iodosphaeria;s__honghensis",13,0,29,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Trichobolus;unidentified",0,0,0,72,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Pectenia;unidentified",0,4,8,16,0,16,0,0,3,20,20,0,0,0,4,0,0,0,2,0,30,0,7,7
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;unidentified",0,0,0,0,3,0,114,0,0,0,9,9,90,0,39,0,0,0,21,0,0,9,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;unidentified",0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,16,0,0
